date,open,high,low,close,volume
2023-10-11,139.83,142.22,139.83,141.7,13598222
2023-10-12,142.18,142.38,139.45,140.29,12547585
2023-10-13,140.65,141.34,137.97,138.58,13170560
2023-10-16,139.7,140.91,139.32,140.49,11681581
2023-10-17,139.93,141.25,138.52,140.99,11816711
2023-10-18,140.75,141.99,138.7,139.28,12225230
2023-10-19,139.89,141.01,138.6,138.98,15023860
2023-10-20,138.59,139.04,136.24,136.74,15257363
2023-10-23,136.23,139.02,135.11,137.9,13331086
2023-10-24,139.16,140.71,138.75,140.12,15536851
2023-10-25,129.75,130.1,126.09,126.67,42527973
2023-10-26,124.47,125.46,122.32,123.44,23766415
2023-10-27,124.03,124.44,121.46,123.4,25376410
2023-10-30,124.45,126.55,123.88,125.75,16813100
2023-10-31,126.24,126.56,123.92,125.3,14566737
2023-11-01,125.31,127.74,124.92,127.57,17139132
2023-11-02,129.56,130.09,128.11,128.58,14069788
2023-11-03,129.09,130.73,129.01,130.37,12571285
2023-11-06,130.29,131.56,129.93,131.45,9430953
2023-11-07,131.99,133.28,131.14,132.4,11537084
2023-11-08,132.36,133.54,132.16,133.26,9802761
2023-11-09,133.36,133.96,131.51,131.69,10765452
2023-11-10,131.53,134.27,130.87,134.06,12109147
2023-11-13,133.36,134.11,132.77,133.64,10473808
2023-11-14,135.65,137.24,135.1,135.43,14282677
2023-11-15,136.63,136.84,135.33,136.38,9491893
2023-11-16,136.94,138.88,136.08,138.7,12075618
2023-11-17,137.86,138.0,135.48,136.94,17054006
2023-11-20,135.44,138.43,135.44,137.92,12651205
2023-11-21,137.99,138.97,137.7,138.62,10652045
2023-11-22,139.08,141.1,139.0,140.02,10482490
2023-11-24,139.55,139.68,137.47,138.22,5894503
2023-11-27,137.57,139.63,137.54,138.05,10608452
2023-11-28,137.63,138.66,137.04,138.62,10152471
2023-11-29,138.98,139.67,136.29,136.4,13393779
2023-11-30,136.41,136.96,132.79,133.92,17051923
2023-12-01,133.32,133.5,132.15,133.32,16448069
2023-12-04,131.33,131.45,129.4,130.63,16377737
2023-12-05,130.28,133.54,129.73,132.39,12756643
2023-12-06,132.89,133.31,131.31,131.43,10590826
2023-12-07,136.6,140.0,136.23,138.45,26520470
2023-12-08,135.66,137.99,135.57,136.64,15295524
2023-12-11,133.86,134.79,132.89,134.7,14886867
2023-12-12,133.28,134.54,132.83,133.64,17294912
2023-12-13,134.55,134.78,132.95,133.97,17159714
2023-12-14,134.73,135.04,131.06,133.2,20043250
2023-12-15,132.98,134.83,132.63,133.84,21679184
2023-12-18,134.05,138.38,133.77,137.19,17366771
2023-12-19,138.0,138.77,137.45,138.1,10850716
2023-12-20,140.33,143.08,139.41,139.66,23073933
2023-12-21,140.73,142.03,140.47,141.8,12799272
2023-12-22,142.14,143.25,142.05,142.72,12633639
2023-12-26,142.91,143.95,142.5,142.82,7523963
2023-12-27,142.76,143.32,141.05,141.44,11478510
2023-12-28,141.85,142.27,140.82,141.28,8298784
2023-12-29,140.68,141.44,139.9,140.93,8950508
2024-01-02,139.67,140.62,137.74,139.56,12037357
2024-01-03,138.6,141.09,138.43,140.36,11740606
2024-01-04,139.87,140.64,138.01,138.04,9940919
2024-01-05,138.46,138.81,136.85,137.39,9515805
2024-01-08,138.0,140.64,137.88,140.53,8866918
2024-01-09,140.06,142.8,139.79,142.56,12848937
2024-01-10,142.53,144.53,142.46,143.8,11174205
2024-01-11,144.93,146.66,142.21,143.67,11139971
2024-01-12,144.2,144.74,143.36,144.24,7840995
2024-01-16,143.43,145.84,143.05,144.08,11463929
2024-01-17,142.92,143.41,140.51,142.89,12462073
2024-01-18,143.45,145.59,143.35,144.99,12087850
2024-01-19,146.3,148.04,145.8,147.97,16161990
2024-01-22,148.67,150.02,147.58,147.71,11099015
2024-01-23,147.9,148.86,147.19,148.68,7896100
2024-01-24,150.29,151.57,149.84,150.35,11758862
2024-01-25,151.74,154.76,151.22,153.64,14263526
2024-01-26,152.89,154.11,152.77,153.79,12211163
2024-01-29,153.61,155.2,152.92,154.84,12283399
2024-01-30,154.01,155.04,152.77,153.05,15341159
2024-01-31,145.44,145.59,141.55,141.8,27401052
2024-02-01,143.65,144.62,142.26,142.71,16384959
2024-02-02,140.89,143.88,138.17,143.54,28950273
2024-02-05,143.99,146.67,143.91,144.93,18329203
2024-02-06,145.95,146.74,144.52,145.41,13113613
2024-02-07,146.12,147.0,145.21,146.68,12250504
2024-02-08,147.04,147.61,146.42,147.22,11635986
2024-02-09,147.95,150.7,147.43,150.22,14447392
2024-02-12,149.61,150.59,148.56,148.73,10515848
2024-02-13,146.0,148.04,145.11,146.37,10779180
2024-02-14,147.37,147.83,145.55,147.14,9690692
2024-02-15,144.47,144.76,141.88,143.94,18094991
2024-02-16,144.22,144.48,141.52,141.76,14586229
2024-02-20,140.92,143.33,140.8,142.2,11489475
2024-02-21,142.64,143.98,141.91,143.84,10197436
2024-02-22,146.12,146.2,144.01,145.32,14376073
2024-02-23,144.97,145.96,144.79,145.29,8733362
2024-02-26,143.45,143.84,138.74,138.75,22751095
2024-02-27,139.4,140.49,138.5,140.1,15222958
2024-02-28,139.09,139.28,136.64,137.43,21841083
2024-02-29,138.39,139.95,137.57,139.78,16044666
2024-03-01,139.6,140.0,137.97,138.08,18800463
2024-03-04,136.64,136.64,132.86,134.2,31436756
2024-03-05,132.74,134.02,131.55,133.78,18592964
2024-03-06,134.31,134.74,131.95,132.56,15643292
2024-03-07,133.97,135.82,132.66,135.24,15695051
2024-03-08,134.93,138.99,134.8,136.29,17418923
2024-03-11,137.07,139.98,137.07,138.94,15372110
2024-03-12,138.19,140.28,138.18,139.62,11999046
2024-03-13,140.06,142.19,140.01,140.77,12160740
2024-03-14,142.3,144.73,141.48,144.34,21930077
2024-03-15,143.68,144.34,141.13,142.17,15965161
2024-03-18,149.36,152.93,148.14,148.48,31306967
2024-03-19,149.01,149.62,147.01,147.92,10033265
2024-03-20,148.81,149.76,147.66,149.68,10683245
2024-03-21,150.31,151.31,148.01,148.74,12560219
2024-03-22,150.24,152.56,150.09,151.77,12111701
2024-03-25,150.95,151.46,148.8,151.15,9221675
2024-03-26,151.26,153.2,151.03,151.7,11384846
2024-03-27,152.13,152.69,150.13,151.94,10018276
2024-03-28,152.01,152.67,151.33,152.26,9746248
2024-04-01,151.72,157.0,151.65,156.5,17176961
2024-04-02,154.75,155.99,153.46,155.87,10012523
